EmployeeID,FirstName,LastName,Gender,Age,Department,JobRole,Education,MaritalStatus,Salary,Experience,JoiningDate,PerformanceRating,Attrition,Overtime,WorkMode,State,Manager,AgeGroup,SalaryBand,ExperienceLevel,Tenure,JoiningYear
EMP00575,Arjun,Das,Female,42,IT,System Admin,MBA,Divorced,1050665,12,2025-09-05,4,No,No,Office,Delhi,S. Reddy,41-50,High,Senior,0.8,2025
EMP00576,Rahul,Nair,Female,32,Marketing,Marketing Executive,Bachelor,Married,601415,4,2025-06-21,4,No,No,Remote,Maharashtra,S. Reddy,31-40,Medium,Junior,1,2025
EMP00577,Rohit,Mishra,Female,27,IT,Senior Developer,Master,Divorced,808824,5,2022-04-28,5,Yes,No,Hybrid,Delhi,P. Rao,21-30,High,Junior,4.2,2022
EMP00578,Nikhil,Mishra,Male,33,Operations,Operations Executive,MBA,Married,694482,4,2020-01-08,2,No,No,Remote,Delhi,K. Singh,31-40,Medium,Junior,6.5,2020
EMP00579,Arjun,Reddy,Female,49,Operations,Operations Manager,Master,Divorced,1247273,20,2016-12-19,3,Yes,Yes,Office,Maharashtra,A. Sharma,41-50,Very High,Senior,9.5,2016
EMP00580,Suresh,Singh,Female,42,IT,QA Engineer,Master,Divorced,1040220,12,2023-09-15,4,No,Yes,Remote,Maharashtra,N. Gupta,41-50,High,Senior,2.8,2023
EMP00581,Ananya,Naidu,Female,33,IT,Software Engineer,Master,Divorced,1110555,12,2021-08-28,5,No,Yes,Hybrid,Telangana,K. Singh,31-40,High,Senior,4.9,2021
EMP00582,Kiran,Naidu,Female,45,Operations,Operations Executive,Diploma,Single,1195487,19,2025-09-23,2,No,Yes,Hybrid,Telangana,K. Singh,41-50,High,Senior,0.8,2025
EMP00583,Aarav,Rao,Female,24,IT,Senior Developer,MBA,Married,718898,1,2018-07-28,5,No,Yes,Remote,Tamil Nadu,A. Sharma,21-30,Medium,Fresher,7.9,2018
EMP00584,Arjun,Patel,Female,31,Sales,Sales Manager,Bachelor,Divorced,577098,2,2023-10-31,4,No,No,Hybrid,Tamil Nadu,K. Singh,31-40,Medium,Fresher,2.7,2023
EMP00585,Aarav,Singh,Male,42,IT,Senior Developer,Master,Married,1148152,14,2019-05-22,3,No,Yes,Hybrid,Delhi,S. Reddy,41-50,High,Senior,7.1,2019
EMP00586,Nikhil,Gupta,Male,39,HR,HR Executive,Diploma,Single,828544,11,2022-08-04,2,No,Yes,Office,Andhra Pradesh,S. Reddy,31-40,High,Senior,3.9,2022
EMP00587,Pooja,Yadav,Female,39,Sales,Sales Manager,MBA,Divorced,807608,9,2017-01-04,5,No,No,Remote,Tamil Nadu,A. Sharma,31-40,High,Mid-Level,9.5,2017
EMP00588,Aarav,Joshi,Female,25,HR,HR Executive,MBA,Divorced,540997,3,2020-01-17,5,No,No,Remote,Andhra Pradesh,N. Gupta,21-30,Medium,Junior,6.5,2020
EMP00589,Rohit,Yadav,Male,42,IT,System Admin,Diploma,Divorced,1184107,15,2019-02-23,3,Yes,Yes,Remote,Kerala,N. Gupta,41-50,High,Senior,7.4,2019
EMP00590,Rahul,Yadav,Male,46,Sales,Sales Executive,Bachelor,Divorced,1100645,16,2017-08-19,2,No,No,Hybrid,Kerala,A. Sharma,41-50,High,Senior,8.9,2017
EMP00591,Aditya,Reddy,Female,34,HR,HR Executive,MBA,Divorced,587030,4,2015-10-14,3,Yes,Yes,Office,Tamil Nadu,K. Singh,31-40,Medium,Junior,10.7,2015
EMP00592,Aisha,Rao,Female,30,HR,HR Executive,Master,Divorced,803084,9,2025-12-31,4,No,No,Office,Delhi,R. Mehta,21-30,High,Mid-Level,0.5,2025
EMP00593,Nikhil,Singh,Female,29,IT,Software Engineer,Master,Divorced,869283,6,2019-11-05,3,No,No,Remote,Tamil Nadu,R. Mehta,21-30,High,Mid-Level,6.7,2019
EMP00594,Sai,Rao,Male,35,Marketing,Digital Marketer,Bachelor,Divorced,751406,8,2024-07-16,5,No,No,Remote,Karnataka,K. Singh,31-40,Medium,Mid-Level,2,2024
EMP00595,Rohit,Sharma,Male,41,Operations,Operations Executive,Bachelor,Married,942033,11,2024-09-22,3,Yes,No,Office,Maharashtra,R. Mehta,41-50,High,Senior,1.8,2024
EMP00596,Ananya,Kumar,Male,28,Operations,Operations Manager,Bachelor,Married,571662,2,2018-04-13,4,No,No,Office,Tamil Nadu,R. Mehta,21-30,Medium,Fresher,8.2,2018
EMP00597,Varun,Kumar,Male,41,HR,HR Executive,Bachelor,Single,1057178,16,2021-04-29,5,No,Yes,Hybrid,Kerala,P. Rao,41-50,High,Senior,5.2,2021
EMP00598,Meera,Das,Male,46,IT,QA Engineer,Master,Single,1292937,17,2015-03-19,5,Yes,No,Hybrid,Maharashtra,K. Singh,41-50,Very High,Senior,11.3,2015
EMP00599,Pooja,Rao,Female,46,Finance,Accountant,MBA,Married,1302651,20,2022-12-09,5,No,No,Remote,Delhi,S. Reddy,41-50,Very High,Senior,3.6,2022
EMP00600,Aditya,Patel,Male,36,Finance,Accountant,Bachelor,Divorced,925991,9,2020-05-20,2,Yes,No,Hybrid,Maharashtra,P. Rao,31-40,High,Mid-Level,6.1,2020
EMP00601,Rohit,Sharma,Male,39,HR,HR Manager,Bachelor,Divorced,1042869,16,2017-10-18,5,No,No,Hybrid,Delhi,N. Gupta,31-40,High,Senior,8.7,2017
EMP00602,Rahul,Reddy,Female,36,Operations,Operations Manager,Master,Divorced,814848,7,2020-01-18,2,No,No,Hybrid,Andhra Pradesh,P. Rao,31-40,High,Mid-Level,6.5,2020
EMP00603,Sneha,Kumar,Female,31,Sales,Sales Manager,MBA,Married,659841,5,2017-08-23,4,No,No,Office,Andhra Pradesh,K. Singh,31-40,Medium,Junior,8.9,2017
EMP00604,Vivaan,Singh,Male,31,Operations,Operations Manager,Diploma,Married,767571,6,2025-12-13,2,No,No,Hybrid,Karnataka,R. Mehta,31-40,Medium,Mid-Level,0.6,2025
EMP00605,Meera,Rao,Male,32,HR,HR Manager,Diploma,Single,641469,5,2016-11-25,2,No,Yes,Hybrid,Andhra Pradesh,S. Reddy,31-40,Medium,Junior,9.6,2016
EMP00606,Varun,Mishra,Female,35,Operations,Operations Manager,Bachelor,Married,786820,7,2019-02-01,4,No,Yes,Remote,Kerala,P. Rao,31-40,Medium,Mid-Level,7.4,2019
EMP00607,Kiran,Kumar,Male,38,IT,Senior Developer,Master,Married,1005761,11,2017-06-25,4,No,No,Hybrid,Delhi,A. Sharma,31-40,High,Senior,9,2017
EMP00608,Aisha,Mishra,Female,34,HR,HR Executive,Diploma,Single,664838,6,2017-11-09,2,No,No,Office,Andhra Pradesh,R. Mehta,31-40,Medium,Mid-Level,8.7,2017
EMP00609,Ishita,Das,Male,40,IT,Senior Developer,Diploma,Married,1006788,11,2024-08-20,3,No,Yes,Hybrid,Karnataka,P. Rao,31-40,High,Senior,1.9,2024
EMP00610,Ananya,Kapoor,Female,37,HR,HR Manager,Master,Married,684987,7,2020-11-28,3,No,Yes,Remote,Kerala,R. Mehta,31-40,Medium,Mid-Level,5.6,2020
EMP00611,Kiran,Nair,Male,36,Operations,Operations Executive,Diploma,Single,719493,6,2021-02-21,3,No,Yes,Remote,Telangana,R. Mehta,31-40,Medium,Mid-Level,5.4,2021
EMP00612,Meera,Gupta,Male,42,HR,HR Manager,MBA,Single,915166,13,2016-05-17,3,No,Yes,Hybrid,Karnataka,A. Sharma,41-50,High,Senior,10.1,2016
EMP00613,Kiran,Kumar,Female,33,Finance,Financial Analyst,MBA,Divorced,821233,7,2022-03-19,3,Yes,Yes,Office,Tamil Nadu,S. Reddy,31-40,High,Mid-Level,4.3,2022
EMP00614,Aisha,Singh,Female,37,Finance,Financial Analyst,MBA,Single,994892,11,2017-12-03,2,Yes,Yes,Remote,Karnataka,S. Reddy,31-40,High,Senior,8.6,2017
EMP00615,Kiran,Das,Female,24,Marketing,Digital Marketer,Bachelor,Single,537102,2,2019-04-10,2,No,Yes,Remote,Maharashtra,A. Sharma,21-30,Medium,Fresher,7.2,2019
EMP00616,Varun,Singh,Female,35,Finance,Financial Analyst,Diploma,Divorced,800142,6,2020-08-30,2,No,Yes,Remote,Andhra Pradesh,P. Rao,31-40,High,Mid-Level,5.8,2020
EMP00617,Sneha,Sharma,Male,42,HR,HR Manager,Master,Divorced,941043,13,2017-11-22,2,No,Yes,Hybrid,Tamil Nadu,K. Singh,41-50,High,Senior,8.6,2017
EMP00618,Kiran,Patel,Male,33,Marketing,Marketing Executive,Master,Divorced,691752,5,2021-02-02,5,No,No,Office,Maharashtra,K. Singh,31-40,Medium,Junior,5.4,2021
EMP00619,Varun,Reddy,Male,45,HR,HR Manager,Master,Single,1013925,16,2021-01-08,4,No,No,Remote,Telangana,A. Sharma,41-50,High,Senior,5.5,2021
EMP00620,Varun,Reddy,Male,31,HR,HR Executive,MBA,Divorced,735446,8,2019-09-17,2,No,No,Remote,Karnataka,A. Sharma,31-40,Medium,Mid-Level,6.8,2019
EMP00621,Neha,Verma,Female,31,HR,HR Manager,Master,Married,598652,4,2015-03-27,4,No,No,Office,Maharashtra,K. Singh,31-40,Medium,Junior,11.3,2015
EMP00622,Kiran,Joshi,Female,37,Marketing,Marketing Executive,Master,Married,949212,12,2021-01-10,3,No,No,Office,Delhi,K. Singh,31-40,High,Senior,5.5,2021
EMP00623,Kiran,Joshi,Female,32,Sales,Sales Manager,Master,Divorced,622280,4,2018-12-13,5,Yes,Yes,Hybrid,Andhra Pradesh,A. Sharma,31-40,Medium,Junior,7.6,2018
EMP00624,Rohit,Reddy,Male,42,IT,Senior Developer,Bachelor,Divorced,1064621,12,2025-03-16,2,No,Yes,Office,Tamil Nadu,P. Rao,41-50,High,Senior,1.3,2025
EMP00625,Aarav,Mishra,Male,21,HR,HR Executive,MBA,Divorced,437324,0,2015-04-21,3,No,No,Office,Telangana,S. Reddy,21-30,Low,Fresher,11.2,2015
EMP00626,Varun,Reddy,Male,30,Sales,Sales Manager,Bachelor,Single,688483,5,2020-12-31,5,Yes,Yes,Remote,Karnataka,R. Mehta,21-30,Medium,Junior,5.5,2020
EMP00627,Sneha,Verma,Female,25,Marketing,Digital Marketer,Bachelor,Married,619401,4,2022-12-04,2,No,Yes,Office,Andhra Pradesh,S. Reddy,21-30,Medium,Junior,3.6,2022
EMP00628,Vivaan,Joshi,Male,33,HR,HR Manager,Master,Married,848741,11,2016-11-25,2,No,No,Remote,Karnataka,N. Gupta,31-40,High,Senior,9.6,2016
EMP00629,Neha,Nair,Female,29,IT,System Admin,Bachelor,Single,797618,4,2026-03-13,4,No,No,Office,Kerala,K. Singh,21-30,Medium,Junior,0.3,2026
EMP00630,Priya,Patel,Male,31,IT,QA Engineer,MBA,Single,818549,4,2024-08-02,5,Yes,No,Office,Kerala,P. Rao,31-40,High,Junior,1.9,2024
EMP00631,Ananya,Gupta,Female,42,Finance,Financial Analyst,Diploma,Divorced,1158083,15,2018-02-06,5,No,No,Remote,Tamil Nadu,N. Gupta,41-50,High,Senior,8.4,2018
EMP00632,Aditya,Verma,Female,34,Marketing,Marketing Executive,Bachelor,Single,946148,12,2019-12-02,5,No,No,Office,Karnataka,N. Gupta,31-40,High,Senior,6.6,2019
EMP00633,Sneha,Naidu,Male,24,Sales,Sales Executive,Diploma,Single,620789,3,2018-02-15,4,No,No,Office,Kerala,S. Reddy,21-30,Medium,Junior,8.4,2018
EMP00634,Arjun,Kapoor,Male,26,HR,HR Executive,Diploma,Divorced,574474,3,2016-03-19,2,No,No,Office,Andhra Pradesh,S. Reddy,21-30,Medium,Junior,10.3,2016
EMP00635,Rahul,Naidu,Male,26,Finance,Accountant,MBA,Married,650101,2,2018-05-11,2,No,No,Hybrid,Delhi,A. Sharma,21-30,Medium,Fresher,8.2,2018
EMP00636,Meera,Patel,Male,31,Sales,Sales Executive,Diploma,Married,805432,9,2018-11-22,2,Yes,No,Remote,Tamil Nadu,N. Gupta,31-40,High,Mid-Level,7.6,2018
EMP00637,Meera,Gupta,Male,47,Operations,Operations Manager,Master,Married,1160112,18,2017-01-23,3,Yes,No,Remote,Andhra Pradesh,S. Reddy,41-50,High,Senior,9.5,2017
EMP00638,Rohit,Patel,Male,47,Sales,Sales Executive,MBA,Divorced,1075119,17,2024-02-01,5,No,No,Hybrid,Telangana,A. Sharma,41-50,High,Senior,2.4,2024
EMP00639,Aditya,Verma,Male,28,HR,HR Executive,MBA,Single,569061,2,2017-05-22,4,No,Yes,Remote,Telangana,K. Singh,21-30,Medium,Fresher,9.1,2017
EMP00640,Vivaan,Singh,Male,30,HR,HR Executive,MBA,Single,774727,8,2016-01-10,2,No,No,Hybrid,Kerala,A. Sharma,21-30,Medium,Mid-Level,10.5,2016
EMP00641,Meera,Reddy,Male,37,Sales,Sales Executive,Bachelor,Divorced,866640,10,2024-02-19,3,Yes,No,Hybrid,Tamil Nadu,N. Gupta,31-40,High,Mid-Level,2.4,2024
EMP00642,Kiran,Mishra,Male,28,HR,HR Manager,Master,Divorced,655700,5,2020-03-12,2,Yes,No,Remote,Delhi,N. Gupta,21-30,Medium,Junior,6.3,2020
EMP00643,Vivaan,Nair,Female,37,Operations,Operations Manager,Master,Single,1024436,14,2024-08-30,4,No,No,Remote,Maharashtra,R. Mehta,31-40,High,Senior,1.8,2024
EMP00644,Kavya,Reddy,Female,24,IT,System Admin,MBA,Single,743693,3,2016-12-15,4,No,No,Hybrid,Telangana,R. Mehta,21-30,Medium,Junior,9.6,2016
EMP00645,Priya,Mishra,Female,33,Finance,Financial Analyst,Master,Single,964323,11,2025-08-12,3,No,No,Remote,Tamil Nadu,R. Mehta,31-40,High,Senior,0.9,2025
EMP00646,Neha,Reddy,Female,39,Finance,Financial Analyst,Diploma,Married,1006906,12,2022-01-13,5,No,No,Remote,Andhra Pradesh,N. Gupta,31-40,High,Senior,4.5,2022
EMP00647,Nikhil,Gupta,Male,36,Operations,Operations Executive,Master,Married,736041,7,2018-07-20,3,No,No,Hybrid,Delhi,R. Mehta,31-40,Medium,Mid-Level,8,2018
EMP00648,Suresh,Verma,Female,43,Finance,Financial Analyst,MBA,Single,1120929,14,2023-11-26,2,No,Yes,Hybrid,Karnataka,N. Gupta,41-50,High,Senior,2.6,2023
EMP00649,Sai,Kapoor,Male,37,Sales,Sales Executive,MBA,Divorced,1031487,15,2025-07-16,5,Yes,Yes,Office,Maharashtra,P. Rao,31-40,High,Senior,1,2025
EMP00650,Priya,Kumar,Male,41,HR,HR Manager,Bachelor,Single,902973,13,2024-06-26,2,Yes,Yes,Office,Karnataka,P. Rao,41-50,High,Senior,2,2024
EMP00651,Aditya,Nair,Female,41,HR,HR Manager,MBA,Married,978783,14,2016-03-16,3,No,No,Office,Telangana,A. Sharma,41-50,High,Senior,10.3,2016
EMP00652,Aarav,Rao,Male,44,Sales,Sales Manager,Bachelor,Divorced,1016061,15,2023-09-23,5,No,No,Remote,Maharashtra,N. Gupta,41-50,High,Senior,2.8,2023
EMP00653,Arjun,Mishra,Female,31,IT,QA Engineer,MBA,Divorced,989727,10,2022-02-05,5,No,No,Remote,Andhra Pradesh,P. Rao,31-40,High,Mid-Level,4.4,2022
EMP00654,Varun,Mishra,Male,50,IT,System Admin,Diploma,Single,1332772,20,2024-06-04,2,No,Yes,Hybrid,Telangana,S. Reddy,41-50,Very High,Senior,2.1,2024
EMP00655,Kavya,Kapoor,Female,37,Operations,Operations Executive,Diploma,Married,877122,11,2017-10-18,4,No,No,Hybrid,Karnataka,N. Gupta,31-40,High,Senior,8.7,2017
EMP00656,Varun,Gupta,Female,26,Sales,Sales Manager,MBA,Divorced,635138,3,2018-08-25,5,No,No,Remote,Delhi,P. Rao,21-30,Medium,Junior,7.9,2018
EMP00657,Arjun,Naidu,Male,41,Operations,Operations Manager,Diploma,Divorced,1166484,19,2024-03-23,2,Yes,Yes,Remote,Kerala,R. Mehta,41-50,High,Senior,2.3,2024
EMP00658,Arjun,Singh,Female,37,Operations,Operations Manager,Diploma,Divorced,974213,13,2025-07-13,5,Yes,No,Remote,Kerala,K. Singh,31-40,High,Senior,1,2025
EMP00659,Suresh,Kapoor,Male,35,Sales,Sales Executive,Bachelor,Married,921527,11,2021-11-23,4,No,Yes,Office,Andhra Pradesh,R. Mehta,31-40,High,Senior,4.6,2021
EMP00660,Ananya,Rao,Female,46,IT,QA Engineer,Master,Divorced,1221611,16,2024-08-23,4,No,Yes,Remote,Tamil Nadu,R. Mehta,41-50,Very High,Senior,1.9,2024
EMP00661,Ananya,Reddy,Male,31,Marketing,Digital Marketer,Bachelor,Divorced,612769,4,2024-10-23,5,No,No,Remote,Kerala,P. Rao,31-40,Medium,Junior,1.7,2024
EMP00662,Nikhil,Patel,Male,40,Operations,Operations Manager,Bachelor,Divorced,1127258,17,2015-04-05,3,Yes,Yes,Hybrid,Andhra Pradesh,K. Singh,31-40,High,Senior,11.3,2015
EMP00663,Varun,Yadav,Male,40,Operations,Operations Executive,Diploma,Married,1004452,14,2019-05-07,3,No,No,Remote,Andhra Pradesh,A. Sharma,31-40,High,Senior,7.2,2019
EMP00664,Arjun,Patel,Female,41,HR,HR Executive,MBA,Single,1195937,20,2017-10-02,2,No,Yes,Office,Andhra Pradesh,P. Rao,41-50,High,Senior,8.8,2017
EMP00665,Kiran,Kapoor,Female,34,Finance,Accountant,Diploma,Married,1054361,12,2016-09-17,2,No,No,Remote,Tamil Nadu,S. Reddy,31-40,High,Senior,9.8,2016
EMP00666,Kavya,Joshi,Male,23,IT,QA Engineer,Master,Divorced,694356,0,2022-10-11,2,No,Yes,Remote,Karnataka,R. Mehta,21-30,Medium,Fresher,3.7,2022
EMP00667,Aarav,Singh,Male,38,IT,Software Engineer,Master,Single,1282894,17,2019-11-13,3,No,Yes,Remote,Delhi,S. Reddy,31-40,Very High,Senior,6.6,2019
EMP00668,Kavya,Gupta,Female,39,Finance,Financial Analyst,Master,Married,1107054,15,2025-06-23,4,No,No,Office,Telangana,K. Singh,31-40,High,Senior,1,2025
EMP00669,Suresh,Nair,Female,34,Operations,Operations Manager,Diploma,Divorced,986499,12,2025-12-10,4,Yes,Yes,Remote,Karnataka,A. Sharma,31-40,High,Senior,0.6,2025
EMP00670,Pooja,Patel,Male,46,Marketing,Marketing Executive,MBA,Divorced,1171270,19,2016-06-10,3,No,No,Hybrid,Karnataka,N. Gupta,41-50,High,Senior,10.1,2016
EMP00671,Neha,Verma,Male,33,Operations,Operations Manager,Master,Divorced,925027,12,2019-03-04,3,No,No,Hybrid,Karnataka,S. Reddy,31-40,High,Senior,7.3,2019
EMP00672,Ananya,Rao,Male,26,Finance,Accountant,Diploma,Married,571428,0,2022-03-19,4,No,Yes,Remote,Telangana,N. Gupta,21-30,Medium,Fresher,4.3,2022
EMP00673,Aisha,Yadav,Female,42,IT,Software Engineer,Master,Single,1294679,17,2024-10-05,2,No,No,Office,Kerala,P. Rao,41-50,Very High,Senior,1.7,2024
EMP00674,Ananya,Joshi,Male,35,Sales,Sales Executive,MBA,Single,765631,8,2023-08-03,2,No,No,Remote,Kerala,N. Gupta,31-40,Medium,Mid-Level,2.9,2023
EMP00675,Aisha,Kapoor,Male,32,HR,HR Manager,Bachelor,Married,787797,9,2015-11-17,2,No,No,Office,Kerala,P. Rao,31-40,Medium,Mid-Level,10.6,2015
EMP00676,Ishita,Sharma,Female,34,Operations,Operations Manager,MBA,Divorced,815327,8,2026-01-28,5,No,Yes,Hybrid,Tamil Nadu,K. Singh,31-40,High,Mid-Level,0.4,2026
EMP00677,Aisha,Yadav,Female,41,HR,HR Manager,Master,Single,1088838,19,2017-05-11,3,Yes,Yes,Office,Telangana,K. Singh,41-50,High,Senior,9.2,2017
EMP00678,Aisha,Das,Female,26,Finance,Accountant,MBA,Divorced,610646,1,2020-11-30,2,No,Yes,Office,Telangana,N. Gupta,21-30,Medium,Fresher,5.6,2020
EMP00679,Nikhil,Naidu,Female,30,Sales,Sales Executive,MBA,Married,629398,4,2020-05-24,5,No,No,Remote,Tamil Nadu,S. Reddy,21-30,Medium,Junior,6.1,2020
EMP00680,Aditya,Reddy,Female,31,HR,HR Manager,Bachelor,Single,781269,9,2019-08-14,3,No,No,Office,Delhi,S. Reddy,31-40,Medium,Mid-Level,6.9,2019
EMP00681,Sneha,Das,Female,34,Sales,Sales Manager,Master,Divorced,693701,6,2022-01-11,4,No,Yes,Office,Telangana,S. Reddy,31-40,Medium,Mid-Level,4.5,2022
EMP00682,Suresh,Patel,Female,44,Finance,Financial Analyst,Bachelor,Single,1127300,14,2021-03-26,3,No,No,Hybrid,Andhra Pradesh,K. Singh,41-50,High,Senior,5.3,2021
EMP00683,Neha,Kumar,Male,28,HR,HR Executive,Bachelor,Married,444514,0,2025-02-25,4,No,Yes,Hybrid,Telangana,S. Reddy,21-30,Low,Fresher,1.4,2025
EMP00684,Suresh,Verma,Female,42,Sales,Sales Manager,Master,Married,1036967,16,2023-07-31,5,Yes,Yes,Office,Maharashtra,A. Sharma,41-50,High,Senior,2.9,2023
EMP00685,Arjun,Sharma,Male,43,Marketing,Digital Marketer,MBA,Single,1024311,16,2019-12-04,2,No,No,Office,Maharashtra,R. Mehta,41-50,High,Senior,6.6,2019
EMP00686,Kavya,Verma,Male,46,Finance,Accountant,Master,Married,1286368,19,2021-01-06,5,No,Yes,Remote,Karnataka,K. Singh,41-50,Very High,Senior,5.5,2021
EMP00687,Rahul,Singh,Male,22,Marketing,Digital Marketer,Master,Single,474258,0,2020-05-08,5,No,No,Hybrid,Tamil Nadu,S. Reddy,21-30,Low,Fresher,6.2,2020
EMP00688,Aarav,Joshi,Female,39,HR,HR Manager,Diploma,Divorced,877729,13,2018-10-30,3,No,No,Office,Tamil Nadu,S. Reddy,31-40,High,Senior,7.7,2018
EMP00689,Sai,Mishra,Male,22,Sales,Sales Executive,Bachelor,Married,579352,1,2018-10-02,4,No,No,Remote,Karnataka,P. Rao,21-30,Medium,Fresher,7.8,2018
EMP00690,Sneha,Das,Female,42,Sales,Sales Manager,Diploma,Single,1128765,17,2022-11-28,4,Yes,No,Hybrid,Delhi,N. Gupta,41-50,High,Senior,3.6,2022
EMP00691,Neha,Verma,Male,31,Operations,Operations Executive,Master,Married,658869,4,2024-08-29,3,Yes,No,Remote,Andhra Pradesh,A. Sharma,31-40,Medium,Junior,1.8,2024
EMP00692,Priya,Kumar,Male,39,Operations,Operations Manager,Bachelor,Divorced,1084774,16,2024-05-11,4,No,No,Remote,Delhi,A. Sharma,31-40,High,Senior,2.2,2024
EMP00693,Sai,Naidu,Male,41,Marketing,Marketing Executive,MBA,Divorced,979273,13,2026-03-11,4,No,Yes,Remote,Delhi,S. Reddy,41-50,High,Senior,0.3,2026
EMP00694,Vivaan,Naidu,Female,31,Finance,Financial Analyst,Bachelor,Married,923630,9,2017-10-08,2,No,No,Hybrid,Delhi,R. Mehta,31-40,High,Mid-Level,8.7,2017
EMP00695,Kiran,Gupta,Male,30,HR,HR Manager,MBA,Single,597128,4,2018-03-14,3,No,No,Office,Tamil Nadu,A. Sharma,21-30,Medium,Junior,8.3,2018
EMP00696,Nikhil,Gupta,Female,40,IT,System Admin,Master,Divorced,1087863,13,2018-11-20,4,No,No,Office,Karnataka,S. Reddy,31-40,High,Senior,7.6,2018
EMP00697,Rohit,Mishra,Female,34,Sales,Sales Executive,Bachelor,Single,796219,9,2019-02-11,4,No,No,Remote,Tamil Nadu,K. Singh,31-40,Medium,Mid-Level,7.4,2019
EMP00698,Varun,Sharma,Female,40,Finance,Financial Analyst,Bachelor,Single,1116055,14,2015-08-15,5,No,No,Remote,Karnataka,S. Reddy,31-40,High,Senior,10.9,2015
EMP00699,Rohit,Kapoor,Male,34,Marketing,Digital Marketer,Diploma,Divorced,661207,4,2017-10-28,4,No,Yes,Hybrid,Kerala,R. Mehta,31-40,Medium,Junior,8.7,2017
EMP00700,Vivaan,Reddy,Male,30,HR,HR Executive,Master,Divorced,743710,8,2022-06-07,2,No,No,Office,Maharashtra,K. Singh,21-30,Medium,Mid-Level,4.1,2022
EMP00701,Ishita,Das,Male,30,Sales,Sales Executive,Bachelor,Single,754438,7,2025-11-16,4,No,No,Office,Telangana,N. Gupta,21-30,Medium,Mid-Level,0.6,2025
EMP00702,Vivaan,Nair,Male,31,HR,HR Executive,MBA,Married,678579,7,2023-10-06,5,No,Yes,Hybrid,Telangana,S. Reddy,31-40,Medium,Mid-Level,2.7,2023
EMP00703,Ananya,Patel,Male,47,Marketing,Digital Marketer,Diploma,Married,1131147,19,2018-03-06,5,Yes,Yes,Hybrid,Karnataka,K. Singh,41-50,High,Senior,8.3,2018
EMP00704,Suresh,Patel,Male,36,HR,HR Manager,MBA,Married,856273,11,2024-05-08,5,Yes,No,Office,Maharashtra,P. Rao,31-40,High,Senior,2.2,2024
EMP00705,Pooja,Nair,Female,31,HR,HR Manager,MBA,Single,513258,1,2018-02-15,2,No,No,Office,Karnataka,N. Gupta,31-40,Medium,Fresher,8.4,2018
EMP00706,Pooja,Das,Male,40,Marketing,Marketing Executive,MBA,Divorced,886199,11,2022-08-11,2,Yes,Yes,Hybrid,Tamil Nadu,R. Mehta,31-40,High,Senior,3.9,2022
EMP00707,Sai,Das,Female,40,Operations,Operations Manager,MBA,Divorced,989408,12,2020-10-24,3,No,No,Remote,Kerala,P. Rao,31-40,High,Senior,5.7,2020
EMP00708,Aisha,Mishra,Male,23,HR,HR Executive,Master,Single,450369,0,2025-09-07,2,No,No,Office,Delhi,P. Rao,21-30,Low,Fresher,0.8,2025
EMP00709,Neha,Joshi,Male,31,Sales,Sales Executive,Master,Married,537831,1,2024-11-26,2,No,Yes,Office,Delhi,P. Rao,31-40,Medium,Fresher,1.6,2024
EMP00710,Ananya,Verma,Male,50,Sales,Sales Executive,Diploma,Divorced,1242937,20,2021-06-01,3,No,Yes,Office,Andhra Pradesh,N. Gupta,41-50,Very High,Senior,5.1,2021
EMP00711,Aisha,Patel,Female,27,HR,HR Executive,Master,Single,648423,6,2016-08-12,2,No,No,Remote,Kerala,P. Rao,21-30,Medium,Mid-Level,9.9,2016
EMP00712,Aditya,Joshi,Male,41,Marketing,Digital Marketer,Master,Divorced,908229,11,2023-06-09,3,No,No,Hybrid,Andhra Pradesh,R. Mehta,41-50,High,Senior,3.1,2023
EMP00713,Priya,Gupta,Female,31,Sales,Sales Executive,Bachelor,Single,575849,1,2021-07-02,4,No,Yes,Hybrid,Andhra Pradesh,N. Gupta,31-40,Medium,Fresher,5,2021
EMP00714,Nikhil,Naidu,Female,46,Marketing,Marketing Executive,Bachelor,Single,1075542,16,2017-06-27,4,Yes,No,Hybrid,Tamil Nadu,A. Sharma,41-50,High,Senior,9,2017
EMP00715,Ananya,Naidu,Male,24,IT,QA Engineer,Bachelor,Married,681769,1,2016-05-25,4,No,No,Office,Tamil Nadu,N. Gupta,21-30,Medium,Fresher,10.1,2016
EMP00716,Meera,Verma,Female,45,Operations,Operations Executive,Diploma,Married,1101969,17,2026-02-20,4,Yes,No,Hybrid,Kerala,S. Reddy,41-50,High,Senior,0.4,2026
EMP00717,Vivaan,Gupta,Female,24,HR,HR Executive,Master,Married,490016,0,2025-10-24,5,No,No,Remote,Tamil Nadu,N. Gupta,21-30,Low,Fresher,0.7,2025
EMP00718,Ananya,Verma,Male,36,IT,Software Engineer,Bachelor,Single,1158196,14,2016-04-19,4,No,Yes,Hybrid,Delhi,N. Gupta,31-40,High,Senior,10.2,2016
EMP00719,Vivaan,Singh,Female,24,Marketing,Marketing Executive,Master,Married,457455,0,2021-05-04,2,No,Yes,Office,Maharashtra,P. Rao,21-30,Low,Fresher,5.2,2021
EMP00720,Ananya,Naidu,Female,24,Sales,Sales Executive,MBA,Divorced,572794,2,2023-01-03,3,No,No,Hybrid,Kerala,K. Singh,21-30,Medium,Fresher,3.5,2023
